f,i,j,w
2,17,91,0.25576583
2,19,91,0.25576612
2,21,91,0.25576645
2,23,91,0.25576678
2,25,91,0.25576714
2,27,91,0.2557675
2,29,91,0.25576785
2,31,91,0.25576824
2,33,91,0.25576863
2,35,91,0.25576904
2,37,91,0.25576946
2,39,91,0.25576988
2,41,91,0.25577033
2,43,91,0.25577077
2,45,91,0.25729626
2,47,91,0.25577173
2,49,91,0.2557722
2,51,91,0.2557727
2,53,91,0.25577322
2,55,91,0.25577372
2,57,91,0.25577426
2,59,91,0.2557748
2,61,91,0.25577533
2,63,91,0.2557759
2,65,91,0.25577646
2,67,91,0.25577703
2,69,91,0.25577763
2,71,91,0.25577822
2,73,91,0.25577885
2,75,91,0.25577947
2,77,91,0.2557801
2,79,91,0.25578073
2,81,91,0.25578138
2,83,91,0.25578204
2,85,91,0.25578272
2,87,91,0.2557834
2,89,91,0.2557841
4,180,2,0.2557841
4,180,4,0.2557834
4,180,6,0.25578272
4,180,8,0.25578204
4,180,10,0.25578138
4,180,12,0.25578073
4,180,14,0.2557801
4,180,16,0.25577947
4,180,18,0.25577885
4,180,20,0.25577822
4,180,22,0.25577763
4,180,24,0.25577703
4,180,26,0.25577646
4,180,28,0.2557759
4,180,30,0.25577533
4,180,32,0.2557748
4,180,34,0.25577426
4,180,36,0.25577372
4,180,38,0.25577322
4,176,40,0.09725729
4,176,42,0.09725535
4,176,44,0.09725352
4,176,46,0.09746494
4,176,48,0.097250156
4,176,50,0.097248636
4,176,52,0.09724721
4,176,54,0.097245894
4,176,56,0.09724468
4,176,58,0.09724358
4,176,60,0.09724258
4,176,62,0.097241685
4,176,64,0.0972409
4,176,66,0.097240224
4,176,68,0.097239666
4,176,70,0.09723921
4,176,72,0.097238876
4,176,74,0.09723865
4,176,76,0.09723855
4,176,78,0.097238556
4,176,80,0.09723869
4,176,82,0.09723894
4,176,84,0.09723932
4,176,86,0.09723983
4,176,88,0.09724046
4,176,90,0.09724122
5,176,2,0.09731373
5,176,4,0.097309805
5,176,6,0.09730598
5,176,8,0.09730228
5,176,10,0.097298674
5,176,12,0.09729519
5,176,14,0.0972918
5,176,16,0.09728852
5,176,18,0.097285345
5,176,20,0.097282276
5,176,22,0.09727932
5,176,24,0.09727646
5,176,26,0.0972737
5,176,28,0.09727105
5,176,30,0.0972685
5,176,32,0.09726605
5,176,34,0.09726371
5,176,36,0.097261466
5,176,38,0.09725932
5,176,40,0.09725729
5,176,42,0.09725535
5,176,44,0.09725352
5,176,46,0.09746494
5,176,48,0.097250156
5,176,50,0.097248636
5,176,52,0.09724721
5,176,54,0.097245894
5,176,56,0.09724468
5,176,58,0.09724358
5,176,60,0.09724258
5,176,62,0.097241685
5,176,64,0.0972409
5,176,66,0.097240224
5,176,68,0.097239666
5,176,70,0.09723921
5,176,72,0.097238876
5,176,74,0.09723865
5,176,76,0.09723855
5,176,78,0.097238556
5,176,80,0.09723869
5,176,82,0.09723894
5,176,84,0.09723932
5,176,86,0.09723983
5,176,88,0.09724046
5,176,90,0.09724122
1,1,95,0.09724122
1,3,95,0.09724046
1,5,95,0.09723983
1,7,95,0.09723932
1,9,95,0.09723894
1,11,95,0.09723869
1,13,95,0.097238556
1,15,95,0.09723855
1,17,95,0.09723865
1,19,95,0.097238876
1,21,95,0.09723921
1,23,95,0.097239666
1,25,95,0.097240224
1,27,95,0.0972409
1,29,95,0.097241685
1,31,95,0.09724258
1,33,95,0.09724358
1,35,95,0.09724468
1,37,95,0.097245894
1,39,95,0.09724721
1,41,95,0.097248636
1,43,95,0.097250156
1,45,95,0.09746494
1,47,95,0.09725352
1,49,95,0.09725535
1,51,95,0.09725729
1,53,95,0.09725932
1,55,95,0.097261466
1,57,95,0.09726371
1,59,95,0.09726605
1,61,95,0.0972685
1,63,95,0.09727105
1,65,95,0.0972737
1,67,95,0.09727646
1,69,95,0.09727932
1,71,95,0.097282276
1,73,95,0.097285345
1,75,95,0.09728852
1,77,95,0.0972918
1,79,95,0.09729519
1,81,95,0.097298674
1,83,95,0.09730228
1,85,95,0.09730598
1,87,95,0.097309805
1,89,95,0.09731373
2,1,95,0.09724122
2,3,95,0.09724046
2,5,95,0.09723983
2,7,95,0.09723932
2,9,95,0.09723894
2,11,95,0.09723869
2,13,95,0.097238556
2,15,95,0.09723855
2,17,95,0.09723865
2,19,95,0.097238876
2,21,95,0.09723921
2,23,95,0.097239666
2,25,95,0.097240224
2,27,95,0.0972409
2,29,95,0.097241685
2,31,95,0.09724258
2,33,95,0.09724358
2,35,95,0.09724468
2,37,95,0.097245894
2,39,95,0.09724721
2,41,95,0.097248636
2,43,95,0.097250156
2,45,95,0.09746494
2,47,95,0.09725352
2,49,95,0.09725535
2,51,95,0.09725729
2,53,95,0.09725932
2,55,95,0.097261466
2,57,95,0.09726371
2,59,95,0.09726605
2,61,95,0.0972685
2,63,95,0.09727105
2,65,95,0.0972737
2,67,95,0.09727646
2,69,95,0.09727932
2,71,95,0.097282276
2,73,95,0.097285345
2,75,95,0.09728852
2,77,95,0.0972918
2,79,95,0.09729519
2,81,95,0.097298674
2,83,95,0.09730228
2,85,95,0.09730598
2,87,95,0.097309805
2,89,95,0.09731373
4,176,2,0.09731373
4,176,4,0.097309805
4,176,6,0.09730598
4,176,8,0.09730228
4,176,10,0.097298674
4,176,12,0.09729519
4,176,14,0.0972918
4,176,16,0.09728852
4,176,18,0.097285345
4,176,20,0.097282276
4,176,22,0.09727932
4,176,24,0.09727646
4,176,26,0.0972737
4,176,28,0.09727105
4,176,30,0.0972685
4,176,32,0.09726605
4,176,34,0.09726371
4,176,36,0.097261466
4,176,38,0.09725932
4,173,40,0.34286758
4,173,42,0.34286472
4,173,44,0.34286192
4,173,46,0.3454626
4,173,48,0.3428564
4,173,50,0.34285372
4,173,52,0.3428511
4,173,54,0.3428485
4,173,56,0.34284598
4,173,58,0.3428435
4,173,60,0.34284106
4,173,62,0.34283864
4,173,64,0.34283632
4,173,66,0.34283403
4,173,68,0.3428318
4,173,70,0.34282959
4,173,72,0.34282747
4,173,74,0.34282538
4,173,76,0.34282336
4,173,78,0.3428214
4,173,80,0.3428195
4,173,82,0.34281766
4,173,84,0.34281588
4,173,86,0.34281415
4,173,88,0.3428125
4,173,90,0.34281093
5,173,2,0.3429303
5,173,4,0.3429266
5,173,6,0.34292296
5,173,8,0.34291935
5,173,10,0.34291577
5,173,12,0.34291226
5,173,14,0.3429088
5,173,16,0.34290537
5,173,18,0.34290197
5,173,20,0.34289864
5,173,22,0.34289533
5,173,24,0.34289208
5,173,26,0.34288886
5,173,28,0.34288567
5,173,30,0.34288257
5,173,32,0.34287947
5,173,34,0.34287643
5,173,36,0.34287345
5,173,38,0.3428705
5,173,40,0.34286758
5,173,42,0.34286472
5,173,44,0.34286192
5,173,46,0.3454626
5,173,48,0.3428564
5,173,50,0.34285372
5,173,52,0.3428511
5,173,54,0.3428485
5,173,56,0.34284598
5,173,58,0.3428435
5,173,60,0.34284106
5,173,62,0.34283864
5,173,64,0.34283632
5,173,66,0.34283403
5,173,68,0.3428318
5,173,70,0.34282959
5,173,72,0.34282747
5,173,74,0.34282538
5,173,76,0.34282336
5,173,78,0.3428214
5,173,80,0.3428195
5,173,82,0.34281766
5,173,84,0.34281588
5,173,86,0.34281415
5,173,88,0.3428125
5,173,90,0.34281093
1,1,98,0.34281093
1,3,98,0.3428125
1,5,98,0.34281415
1,7,98,0.34281588
1,9,98,0.34281766
1,11,98,0.3428195
1,13,98,0.3428214
1,15,98,0.34282336
1,17,98,0.34282538
1,19,98,0.34282747
1,21,98,0.34282959
1,23,98,0.3428318
1,25,98,0.34283403
1,27,98,0.34283632
1,29,98,0.34283864
1,31,98,0.34284106
1,33,98,0.3428435
1,35,98,0.34284598
1,37,98,0.3428485
1,39,98,0.3428511
1,41,98,0.34285372
1,43,98,0.3428564
1,45,98,0.3454626
1,47,98,0.34286192
1,49,98,0.34286472
1,51,98,0.34286758
1,53,98,0.3428705
1,55,98,0.34287345
1,57,98,0.34287643
1,59,98,0.34287947
1,61,98,0.34288257
1,63,98,0.34288567
1,65,98,0.34288886
1,67,98,0.34289208
1,69,98,0.34289533
1,71,98,0.34289864
1,73,98,0.34290197
1,75,98,0.34290537
1,77,98,0.3429088
1,79,98,0.34291226
1,81,98,0.34291577
1,83,98,0.34291935
1,85,98,0.34292296
1,87,98,0.3429266
1,89,98,0.3429303
2,1,98,0.34281093
2,3,98,0.3428125
2,5,98,0.34281415
2,7,98,0.34281588
2,9,98,0.34281766
2,11,98,0.3428195
2,13,98,0.3428214
2,15,98,0.34282336
2,17,98,0.34282538
2,19,98,0.34282747
2,21,98,0.34282959
2,23,98,0.3428318
2,25,98,0.34283403
2,27,98,0.34283632
2,29,98,0.34283864
2,31,98,0.34284106
2,33,98,0.3428435
2,35,98,0.34284598
2,37,98,0.3428485
2,39,98,0.3428511
2,41,98,0.34285372
2,43,98,0.3428564
2,45,98,0.3454626
2,47,98,0.34286192
2,49,98,0.34286472
2,51,98,0.34286758
2,53,98,0.3428705
2,55,98,0.34287345
2,57,98,0.34287643
2,59,98,0.34287947
2,61,98,0.34288257
2,63,98,0.34288567
2,65,98,0.34288886
2,67,98,0.34289208
2,69,98,0.34289533
2,71,98,0.34289864
2,73,98,0.34290197
2,75,98,0.34290537
2,77,98,0.3429088
2,79,98,0.34291226
2,81,98,0.34291577
2,83,98,0.34291935
2,85,98,0.34292296
2,87,98,0.3429266
2,89,98,0.3429303
4,173,2,0.3429303
4,173,4,0.3429266
4,173,6,0.34292296
4,173,8,0.34291935
4,173,10,0.34291577
4,173,12,0.34291226
4,173,14,0.3429088
4,173,16,0.34290537
4,173,18,0.34290197
4,173,20,0.34289864
4,173,22,0.34289533
4,173,24,0.34289208
4,173,26,0.34288886
4,173,28,0.34288567
4,173,30,0.34288257
4,173,32,0.34287947
4,173,34,0.34287643
4,173,36,0.34287345
4,173,38,0.3428705
4,169,40,0.0012396827
4,169,42,0.0012389921
4,169,44,0.0012385553
4,169,46,0.0012384051
4,169,48,0.0012384421
4,169,50,0.0012387657
4,169,52,0.001239343
4,169,54,0.0012401746
4,169,56,0.0012412615
4,169,58,0.0012426046
4,169,60,0.0012442054
4,169,62,0.0012460655
4,169,64,0.0012481866
4,169,66,0.001250571
4,169,68,0.0012532208
4,169,70,0.0012561388
4,169,72,0.0012593277
4,169,74,0.0012627908
4,169,76,0.0012665312
4,169,78,0.0012705526
4,169,80,0.001274859
4,169,82,0.0012794541
4,169,84,0.0012843426
4,169,86,0.0012895289
4,169,88,0.0012950178
4,169,90,0.0013008142
5,169,2,0.0013034007
5,169,4,0.0012974787
5,169,6,0.0012918654
5,169,8,0.0012865557
5,169,10,0.0012815447
5,169,12,0.001276828
5,169,14,0.0012724011
5,169,16,0.0012682598
5,169,18,0.0012644004
5,169,20,0.0012608193
5,169,22,0.0012575128
5,169,24,0.001254478
5,169,26,0.0012517119
5,169,28,0.0012492118
5,169,30,0.0012469755
5,169,32,0.0012450007
5,169,34,0.0012432856
5,169,36,0.0012418284
5,169,38,0.0012406278
5,169,40,0.0012396827
5,169,42,0.0012389921
5,169,44,0.0012385553
5,169,46,0.0012384051
5,169,48,0.0012384421
5,169,50,0.0012387657
5,169,52,0.001239343
5,169,54,0.0012401746
5,169,56,0.0012412615
5,169,58,0.0012426046
5,169,60,0.0012442054
5,169,62,0.0012460655
5,169,64,0.0012481866
5,169,66,0.001250571
5,169,68,0.0012532208
5,169,70,0.0012561388
5,169,72,0.0012593277
5,169,74,0.0012627908
5,169,76,0.0012665312
5,169,78,0.0012705526
5,169,80,0.001274859
5,169,82,0.0012794541
5,169,84,0.0012843426
5,169,86,0.0012895289
5,169,88,0.0012950178
5,169,90,0.0013008142
1,1,102,0.0013008142
1,3,102,0.0012950178
1,5,102,0.0012895289
1,7,102,0.0012843426
1,9,102,0.0012794541
1,11,102,0.001274859
1,13,102,0.0012705526
1,15,102,0.0012665312
1,17,102,0.0012627908
1,19,102,0.0012593277
1,21,102,0.0012561388
1,23,102,0.0012532208
1,25,102,0.001250571
1,27,102,0.0012481866
1,29,102,0.0012460655
1,31,102,0.0012442054
1,33,102,0.0012426046
1,35,102,0.0012412615
1,37,102,0.0012401746
1,39,102,0.001239343
1,41,102,0.0012387657
1,43,102,0.0012384421
1,45,102,0.0012384051
1,47,102,0.0012385553
1,49,102,0.0012389921
1,51,102,0.0012396827
1,53,102,0.0012406278
1,55,102,0.0012418284
1,57,102,0.0012432856
1,59,102,0.0012450007
1,61,102,0.0012469755
1,63,102,0.0012492118
1,65,102,0.0012517119
1,67,102,0.001254478
1,69,102,0.0012575128
1,71,102,0.0012608193
1,73,102,0.0012644004
1,75,102,0.0012682598
1,77,102,0.0012724011
1,79,102,0.001276828
1,81,102,0.0012815447
1,83,102,0.0012865557
1,85,102,0.0012918654
1,87,102,0.0012974787
1,89,102,0.0013034007
2,1,102,0.0013008142
2,3,102,0.0012950178
2,5,102,0.0012895289
2,7,102,0.0012843426
2,9,102,0.0012794541
2,11,102,0.001274859
2,13,102,0.0012705526
2,15,102,0.0012665312
2,17,102,0.0012627908
2,19,102,0.0012593277
2,21,102,0.0012561388
2,23,102,0.0012532208
2,25,102,0.001250571
2,27,102,0.0012481866
2,29,102,0.0012460655
2,31,102,0.0012442054
2,33,102,0.0012426046
2,35,102,0.0012412615
2,37,102,0.0012401746
2,39,102,0.001239343
2,41,102,0.0012387657
2,43,102,0.0012384421
2,45,102,0.0012384051
2,47,102,0.0012385553
2,49,102,0.0012389921
2,51,102,0.0012396827
2,53,102,0.0012406278
2,55,102,0.0012418284
2,57,102,0.0012432856
2,59,102,0.0012450007
2,61,102,0.0012469755
2,63,102,0.0012492118
2,65,102,0.0012517119
2,67,102,0.001254478
2,69,102,0.0012575128
2,71,102,0.0012608193
2,73,102,0.0012644004
2,75,102,0.0012682598
2,77,102,0.0012724011
2,79,102,0.001276828
2,81,102,0.0012815447
2,83,102,0.0012865557
2,85,102,0.0012918654
2,87,102,0.0012974787
2,89,102,0.0013034007
4,169,2,0.0013034007
4,169,4,0.0012974787
4,169,6,0.0012918654
4,169,8,0.0012865557
4,169,10,0.0012815447
4,169,12,0.001276828
4,169,14,0.0012724011
4,169,16,0.0012682598
4,169,18,0.0012644004
4,169,20,0.0012608193
4,169,22,0.0012575128
4,169,24,0.001254478
4,169,26,0.0012517119
4,169,28,0.0012492118
4,169,30,0.0012469755
4,169,32,0.0012450007
4,169,34,0.0012432856
4,169,36,0.0012418284
4,169,38,0.0012406278
4,166,40,0.08139219
4,166,42,0.08139008
4,166,44,0.08138809
4,166,46,0.08152599
4,166,48,0.08138448
4,166,50,0.081382856
4,166,52,0.08138135
4,166,54,0.081379965
4,166,56,0.0813787
4,166,58,0.081377566
4,166,60,0.081376545
4,166,62,0.08137566
4,166,64,0.08137489
4,166,66,0.08137425
4,166,68,0.08137374
4,166,70,0.081373364
4,166,72,0.08137312
4,166,74,0.081373
4,166,76,0.08137302
4,166,78,0.081373185
4,166,80,0.08137348
4,166,82,0.08137393
4,166,84,0.08137452
4,166,86,0.081375256
4,166,88,0.08137614
4,166,90,0.08137719
5,166,2,0.08145598
5,166,4,0.08145144
5,166,6,0.08144703
5,166,8,0.08144276
5,166,10,0.08143862
5,166,12,0.08143463
5,166,14,0.08143077
5,166,16,0.08142704
5,166,18,0.08142345
5,166,20,0.081419975
5,166,22,0.08141664
5,166,24,0.081413426
5,166,26,0.08141034
5,166,28,0.081407376
5,166,30,0.081404544
5,166,32,0.081401825
5,166,34,0.08139923
5,166,36,0.081396766
5,166,38,0.08139442
5,166,40,0.08139219
5,166,42,0.08139008
5,166,44,0.08138809
5,166,46,0.08152599
5,166,48,0.08138448
5,166,50,0.081382856
5,166,52,0.08138135
5,166,54,0.081379965
5,166,56,0.0813787
5,166,58,0.081377566
5,166,60,0.081376545
5,166,62,0.08137566
5,166,64,0.08137489
5,166,66,0.08137425
5,166,68,0.08137374
5,166,70,0.081373364
5,166,72,0.08137312
5,166,74,0.081373
5,166,76,0.08137302
5,166,78,0.081373185
5,166,80,0.08137348
5,166,82,0.08137393
5,166,84,0.08137452
5,166,86,0.081375256
5,166,88,0.08137614
5,166,90,0.08137719
1,1,105,0.08137719
1,3,105,0.08137614
1,5,105,0.081375256
1,7,105,0.08137452
1,9,105,0.08137393
1,11,105,0.08137348
1,13,105,0.081373185
1,15,105,0.08137302
1,17,105,0.081373
1,19,105,0.08137312
1,21,105,0.081373364
1,23,105,0.08137374
1,25,105,0.08137425
1,27,105,0.08137489
1,29,105,0.08137566
1,31,105,0.081376545
1,33,105,0.081377566
1,35,105,0.0813787
1,37,105,0.081379965
1,39,105,0.08138135
1,41,105,0.081382856
1,43,105,0.08138448
1,45,105,0.08152599
1,47,105,0.08138809
1,49,105,0.08139008
1,51,105,0.08139219
1,53,105,0.08139442
1,55,105,0.081396766
1,57,105,0.08139923
1,59,105,0.081401825
1,61,105,0.081404544
1,63,105,0.081407376
1,65,105,0.08141034
1,67,105,0.081413426
1,69,105,0.08141664
1,71,105,0.081419975
1,73,105,0.08142345
1,75,105,0.08142704
1,77,105,0.08143077
1,79,105,0.08143463
1,81,105,0.08143862
1,83,105,0.08144276
1,85,105,0.08144703
1,87,105,0.08145144
1,89,105,0.08145598
2,1,105,0.08137719
2,3,105,0.08137614
2,5,105,0.081375256
2,7,105,0.08137452
2,9,105,0.08137393
2,11,105,0.08137348
2,13,105,0.081373185
2,15,105,0.08137302
2,17,105,0.081373
2,19,105,0.08137312
2,21,105,0.081373364
2,23,105,0.08137374
2,25,105,0.08137425
2,27,105,0.08137489
2,29,105,0.08137566
2,31,105,0.081376545
2,33,105,0.081377566
2,35,105,0.0813787
2,37,105,0.081379965
2,39,105,0.08138135
2,41,105,0.081382856
2,43,105,0.08138448
2,45,105,0.08152599
2,47,105,0.08138809
2,49,105,0.08139008
2,51,105,0.08139219
2,53,105,0.08139442
2,55,105,0.081396766
2,57,105,0.08139923
2,59,105,0.081401825
2,61,105,0.081404544
2,63,105,0.081407376
2,65,105,0.08141034
2,67,105,0.081413426
2,69,105,0.08141664
2,71,105,0.081419975
2,73,105,0.08142345
2,75,105,0.08142704
2,77,105,0.08143077
2,79,105,0.08143463
2,81,105,0.08143862
2,83,105,0.08144276
2,85,105,0.08144703
2,87,105,0.08145144
2,89,105,0.08145598
4,166,2,0.08145598
4,166,4,0.08145144
4,166,6,0.08144703
4,166,8,0.08144276
4,166,10,0.08143862
4,166,12,0.08143463
4,166,14,0.08143077
4,166,16,0.08142704
4,166,18,0.08142345
4,166,20,0.081419975
4,166,22,0.08141664
4,166,24,0.081413426
4,166,26,0.08141034
4,166,28,0.081407376
4,166,30,0.081404544
4,166,32,0.081401825
4,166,34,0.08139923
4,166,36,0.081396766
4,166,38,0.08139442
4,163,40,0.09387272
4,163,42,0.09387062
4,163,44,0.09386863
4,163,46,0.0940482
4,163,48,0.09386495
4,163,50,0.093863264
4,163,52,0.09386168
4,163,54,0.0938602
4,163,56,0.09385883
4,163,58,0.093857564
4,163,60,0.0938564
4,163,62,0.09385535
4,163,64,0.0938544
4,163,66,0.09385356
4,163,68,0.09385283
4,163,70,0.09385222
4,163,72,0.093851715
4,163,74,0.09385133
4,163,76,0.09385106
4,163,78,0.09385091
4,163,80,0.09385088
4,163,82,0.09385097
4,163,84,0.093851194
4,163,86,0.09385154
4,163,88,0.09385202
4,163,90,0.09385263
5,163,2,0.093933076
5,163,4,0.093928866
5,163,6,0.093924776
5,163,8,0.093920805
5,163,10,0.09391696
5,163,12,0.093913235
5,163,14,0.09390962
5,163,16,0.09390613
5,163,18,0.093902744
5,163,20,0.09389947
5,163,22,0.093896315
5,163,24,0.09389327
5,163,26,0.093890324
5,163,28,0.09388749
5,163,30,0.093884766
5,163,32,0.09388214
5,163,34,0.09387963
5,163,36,0.093877226
5,163,38,0.09387492
5,163,40,0.09387272
5,163,42,0.09387062
5,163,44,0.09386863
5,163,46,0.0940482
5,163,48,0.09386495
5,163,50,0.093863264
5,163,52,0.09386168
5,163,54,0.0938602
5,163,56,0.09385883
5,163,58,0.093857564
5,163,60,0.0938564
5,163,62,0.09385535
5,163,64,0.0938544
5,163,66,0.09385356
5,163,68,0.09385283
5,163,70,0.09385222
5,163,72,0.093851715
5,163,74,0.09385133
5,163,76,0.09385106
5,163,78,0.09385091
5,163,80,0.09385088
5,163,82,0.09385097
5,163,84,0.093851194
5,163,86,0.09385154
5,163,88,0.09385202
5,163,90,0.09385263
1,1,108,0.09385263
1,3,108,0.09385202
1,5,108,0.09385154
1,7,108,0.093851194
1,9,108,0.09385097
1,11,108,0.09385088
1,13,108,0.09385091
1,15,108,0.09385106
1,17,108,0.09385133
1,19,108,0.093851715
1,21,108,0.09385222
1,23,108,0.09385283
1,25,108,0.09385356
1,27,108,0.0938544
1,29,108,0.09385535
1,31,108,0.0938564
1,33,108,0.093857564
1,35,108,0.09385883
1,37,108,0.0938602
1,39,108,0.09386168
1,41,108,0.093863264
1,43,108,0.09386495
1,45,108,0.0940482
1,47,108,0.09386863
1,49,108,0.09387062
1,51,108,0.09387272
1,53,108,0.09387492
1,55,108,0.093877226
1,57,108,0.09387963
1,59,108,0.09388214
1,61,108,0.093884766
1,63,108,0.09388749
1,65,108,0.093890324
1,67,108,0.09389327
1,69,108,0.093896315
1,71,108,0.09389947
1,73,108,0.093902744
1,75,108,0.09390613
1,77,108,0.09390962
1,79,108,0.093913235
1,81,108,0.09391696
1,83,108,0.093920805
1,85,108,0.093924776
1,87,108,0.093928866
1,89,108,0.093933076
2,1,108,0.09385263
2,3,108,0.09385202
2,5,108,0.09385154
2,7,108,0.093851194
2,9,108,0.09385097
2,11,108,0.09385088
2,13,108,0.09385091
2,15,108,0.09385106
2,17,108,0.09385133
2,19,108,0.093851715
2,21,108,0.09385222
2,23,108,0.09385283
2,25,108,0.09385356
2,27,108,0.0938544
2,29,108,0.09385535
2,31,108,0.0938564
2,33,108,0.093857564
2,35,108,0.09385883
2,37,108,0.0938602
2,39,108,0.09386168
2,41,108,0.093863264
2,43,108,0.09386495
2,45,108,0.0940482
2,47,108,0.09386863
2,49,108,0.09387062
2,51,108,0.09387272
2,53,108,0.09387492
2,55,108,0.093877226
2,57,108,0.09387963
2,59,108,0.09388214
2,61,108,0.093884766
2,63,108,0.09388749
2,65,108,0.093890324
2,67,108,0.09389327
2,69,108,0.093896315
2,71,108,0.09389947
2,73,108,0.093902744
2,75,108,0.09390613
2,77,108,0.09390962
2,79,108,0.093913235
2,81,108,0.09391696
2,83,108,0.093920805
2,85,108,0.093924776
2,87,108,0.093928866
2,89,108,0.093933076
4,163,2,0.093933076
4,163,4,0.093928866
4,163,6,0.093924776
4,163,8,0.093920805
4,163,10,0.09391696
4,163,12,0.093913235
4,163,14,0.09390962
4,163,16,0.09390613
4,163,18,0.093902744
4,163,20,0.09389947
4,163,22,0.093896315
4,163,24,0.09389327
4,163,26,0.093890324
4,163,28,0.09388749
4,163,30,0.093884766
4,163,32,0.09388214
4,163,34,0.09387963
4,163,36,0.093877226
4,163,38,0.09387492
4,160,40,0.046311732
4,160,42,0.04630974
4,160,44,0.046307918
4,160,46,0.04634928
4,160,48,0.046304792
4,160,50,0.046303485
4,160,52,0.046302352
4,160,54,0.04630139
4,160,56,0.04630092
4,160,58,0.046299987
4,160,60,0.046299547
4,160,62,0.046299286
4,160,64,0.0462992
4,160,66,0.046299297
4,160,68,0.046299573
4,160,70,0.046300035
4,160,72,0.046300687
4,160,74,0.046301525
4,160,76,0.046302553
4,160,78,0.046303783
4,160,80,0.04630521
4,160,82,0.046306837
4,160,84,0.046308674
4,160,86,0.046310723
4,160,88,0.046312988
4,160,90,0.046315473
5,160,2,0.04638411
5,160,4,0.04637853
5,160,6,0.046373162
5,160,8,0.046368007
5,160,10,0.046363063
5,160,12,0.046358317
5,160,14,0.046353776
5,160,16,0.04634943
5,160,18,0.04634528
5,160,20,0.04634132
5,160,22,0.046337545
5,160,24,0.04633396
5,160,26,0.046330556
5,160,28,0.046327338
5,160,30,0.046324294
5,160,32,0.046321433
5,160,34,0.046318747
5,160,36,0.0463159
5,160,38,0.046313897
5,160,40,0.046311732
5,160,42,0.04630974
5,160,44,0.046307918
5,160,46,0.04634928
5,160,48,0.046304792
5,160,50,0.046303485
5,160,52,0.046302352
5,160,54,0.04630139
5,160,56,0.04630092
5,160,58,0.046299987
5,160,60,0.046299547
5,160,62,0.046299286
5,160,64,0.0462992
5,160,66,0.046299297
5,160,68,0.046299573
5,160,70,0.046300035
5,160,72,0.046300687
5,160,74,0.046301525
5,160,76,0.046302553
5,160,78,0.046303783
5,160,80,0.04630521
5,160,82,0.046306837
5,160,84,0.046308674
5,160,86,0.046310723
5,160,88,0.046312988
5,160,90,0.046315473
1,1,111,0.046315473
1,3,111,0.046312988
1,5,111,0.046310723
1,7,111,0.046308674
1,9,111,0.046306837
1,11,111,0.04630521
1,13,111,0.046303783
1,15,111,0.046302553
1,17,111,0.046301525
1,19,111,0.046300687
1,21,111,0.046300035
1,23,111,0.046299573
1,25,111,0.046299297
1,27,111,0.0462992
1,29,111,0.046299286
1,31,111,0.046299547
1,33,111,0.046299987
1,35,111,0.046300635
1,37,111,0.04630139
1,39,111,0.046302352
1,41,111,0.046303485
1,43,111,0.046304792
1,45,111,0.04634928
1,47,111,0.046307918
1,49,111,0.04630974
1,51,111,0.046311732
1,53,111,0.046313897
1,55,111,0.0463162
1,57,111,0.046318747
1,59,111,0.046321433
1,61,111,0.046324294
1,63,111,0.046327338
1,65,111,0.046330556
1,67,111,0.04633396
1,69,111,0.046337545
1,71,111,0.04634132
1,73,111,0.04634528
1,75,111,0.04634943
1,77,111,0.046353776
1,79,111,0.046358317
1,81,111,0.046363063
1,83,111,0.046368007
1,85,111,0.046373162
1,87,111,0.04637853
1,89,111,0.04638411
2,1,111,0.046315473
2,3,111,0.046312988
2,5,111,0.046310723
2,7,111,0.046308674
2,9,111,0.046306837
2,11,111,0.04630521
2,13,111,0.046303783
2,15,111,0.046302553
2,17,111,0.046301525
2,19,111,0.046300687
2,21,111,0.046300035
2,23,111,0.046299573
2,25,111,0.046299297
2,27,111,0.0462992
2,29,111,0.046299286
2,31,111,0.046299547
2,33,111,0.046299987
2,35,111,0.046300635
2,37,111,0.04630139
2,39,111,0.046302352
2,41,111,0.046303485
2,43,111,0.046304792
2,45,111,0.04634928
2,47,111,0.046307918
2,49,111,0.04630974
2,51,111,0.046311732
2,53,111,0.046313897
2,55,111,0.0463162
2,57,111,0.046318747
2,59,111,0.046321433
2,61,111,0.046324294
2,63,111,0.046327338
2,65,111,0.046330556
2,67,111,0.04633396
2,69,111,0.046337545
2,71,111,0.04634132
2,73,111,0.04634528
2,75,111,0.04634943
2,77,111,0.046353776
2,79,111,0.046358317
2,81,111,0.046363063
2,83,111,0.046368007
2,85,111,0.046373162
2,87,111,0.04637853
2,89,111,0.04638411
4,160,2,0.04638411
4,160,4,0.04637853
4,160,6,0.046373162
4,160,8,0.046368007
4,160,10,0.046363063
4,160,12,0.046358317
4,160,14,0.046353776
4,160,16,0.04634943
4,160,18,0.04634528
